Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
25.0,Yes,Travel_Frequently,599.0,Sales,24,1,Life Sciences,1,1273,3.0,Male,73,1,1,Sales Representative,4.0,Single,1338.72,8040,1.0,Y,Yes,14,3.0,4,80,0,1.0,4.0,3.0,1.0,0,1,0
26.0,No,Travel_Rarely,583.0,Research & Development,4,2,Life Sciences,1,1275,3.0,Male,53,3,1,Research Scientist,4.0,Single,2875.0,9973,1.0,Y,Yes,20,4.0,2,80,0,8.0,2.0,2.0,8.0,5,2,2
45.0,Yes,Travel_Rarely,1449.0,Sales,2,3,Marketing,1,1277,1.0,Female,94,1,5,Manager,2.0,Single,16536.0,2493,2.0,Y,Yes,16,3.0,1,80,0,26.0,2.0,3.0,24.0,10,1,11
55.0,No,Non-Travel,177.0,Research & Development,8,1,Medical,1,1278,4.0,Male,37,2,4,Healthcare Representative,2.0,Divorced,13577.0,25592,1.0,Y,Yes,15,3.0,4,80,1,28.5,3.0,3.0,31.0,9,15,0
21.0,Yes,Travel_Frequently,251.0,Research & Development,10,2,Life Sciences,1,1279,1.0,Female,45,2,1,Laboratory Technician,3.0,Single,2625.0,25308,1.0,Y,No,20,4.0,3,80,0,2.0,2.0,1.0,2.0,2,2,2
46.0,No,Travel_Rarely,168.0,Sales,4,2,Marketing,1,1280,4.0,Female,33,2,5,Manager,2.0,Married,16536.0,9946,2.0,Y,No,14,3.0,3,80,1,26.0,2.0,3.0,11.0,4,0,8
34.0,No,Travel_Rarely,131.0,Sales,2,3,Marketing,1,1281,3.0,Female,86,3,2,Sales Executive,1.0,Single,4538.0,6039,0.0,Y,Yes,12,3.0,4,80,0,4.0,3.0,3.0,3.0,2,0,2
51.0,No,Travel_Frequently,237.0,Sales,9,3,Life Sciences,1,1282,4.0,Male,83,3,5,Manager,2.0,Divorced,16536.0,19196,4.0,Y,Yes,24,4.0,1,80,1,28.5,5.0,2.0,29.0,10,11,10
59.0,No,Travel_Rarely,1429.0,Research & Development,18,4,Medical,1,1283,4.0,Male,67,3,3,Manufacturing Director,4.0,Single,10512.0,20002,6.0,Y,No,12,3.0,4,80,0,25.0,6.0,2.0,9.0,7,5,4
34.0,No,Travel_Frequently,135.0,Research & Development,19,3,Medical,1,1285,3.0,Female,46,3,2,Laboratory Technician,2.0,Divorced,4444.0,22534,4.0,Y,No,13,3.0,3,80,2,15.0,2.0,4.0,11.0,8,5,10
28.0,No,Travel_Frequently,791.0,Research & Development,1,4,Medical,1,1286,4.0,Male,44,3,1,Laboratory Technician,3.0,Single,2154.0,6842,0.0,Y,Yes,11,3.0,3,80,0,5.0,2.0,2.0,4.0,2,0,2
44.0,No,Travel_Rarely,1199.0,Research & Development,4,2,Life Sciences,1,1288,3.0,Male,92,4,5,Manager,1.0,Divorced,16536.0,17477,1.0,Y,No,14,3.0,4,80,2,26.0,4.0,2.0,25.0,9,14,13
34.0,No,Travel_Frequently,648.0,Human Resources,11,3,Life Sciences,1,1289,3.0,Male,56,2,2,Human Resources,2.0,Married,4490.0,21833,4.0,Y,No,11,3.0,4,80,2,14.0,5.0,4.0,10.0,9,1,8
35.0,No,Travel_Rarely,735.0,Research & Development,6,1,Life Sciences,1,1291,3.0,Male,66,3,1,Research Scientist,3.0,Married,3506.0,6020,0.0,Y,Yes,14,3.0,4,80,0,4.0,3.0,3.0,3.0,2,2,2
42.0,No,Travel_Rarely,603.0,Research & Development,7,4,Medical,1,1292,2.0,Female,78,4,2,Research Scientist,2.0,Married,2372.0,5628,6.0,Y,Yes,16,3.0,4,80,0,18.0,2.0,3.0,1.0,0,0,0
43.0,No,Travel_Rarely,531.0,Sales,4,4,Marketing,1,1293,4.0,Female,56,2,3,Sales Executive,4.0,Single,10231.0,20364,3.0,Y,No,14,3.0,4,80,0,23.0,3.0,4.0,21.0,7,15,17
36.0,No,Travel_Rarely,429.0,Research & Development,2,4,Life Sciences,1,1294,3.0,Female,53,3,2,Manufacturing Director,2.0,Single,5410.0,2323,9.0,Y,Yes,11,3.0,4,80,0,18.0,2.0,3.0,16.0,14,5,12
44.0,Yes,Travel_Rarely,621.0,Research & Development,15,3,Medical,1,1295,1.0,Female,73,3,3,Healthcare Representative,4.0,Married,7978.0,14075,1.0,Y,No,11,3.0,4,80,1,10.0,2.0,3.0,10.0,7,0,5
28.0,No,Travel_Frequently,193.0,Research & Development,2,3,Life Sciences,1,1296,4.0,Male,52,2,1,Laboratory Technician,4.0,Married,3867.0,14222,1.0,Y,Yes,12,3.0,2,80,1,2.0,2.0,3.0,2.0,2,2,2
51.0,No,Travel_Frequently,968.0,Research & Development,6,2,Medical,1,1297,2.0,Female,40,2,1,Laboratory Technician,3.0,Single,2838.0,4257,0.0,Y,No,14,3.0,2,80,0,8.0,6.0,2.0,7.0,0,7,7
30.0,No,Non-Travel,879.0,Research & Development,9,2,Medical,1,1298,3.0,Female,72,3,2,Manufacturing Director,3.0,Single,4695.0,12858,7.0,Y,Yes,18,3.0,3,80,0,10.0,3.0,3.0,8.0,4,1,7
29.0,Yes,Travel_Rarely,806.0,Research & Development,7,3,Technical Degree,1,1299,2.0,Female,39,3,1,Laboratory Technician,3.0,Divorced,3339.0,17285,3.0,Y,Yes,13,3.0,1,80,2,10.0,2.0,3.0,7.0,7,7,7
28.0,No,Travel_Rarely,640.0,Research & Development,1,3,Technical Degree,1,1301,4.0,Male,84,3,1,Research Scientist,1.0,Single,2080.0,4732,2.0,Y,No,11,3.0,2,80,0,5.0,2.0,2.0,3.0,2,1,2
25.0,No,Travel_Rarely,266.0,Research & Development,1,3,Medical,1,1303,4.0,Female,40,3,1,Research Scientist,2.0,Single,2096.0,18830,1.0,Y,No,18,3.0,4,80,0,2.0,3.0,2.0,2.0,2,2,1
32.0,No,Travel_Rarely,604.0,Sales,8,3,Medical,1,1304,3.0,Male,56,4,2,Sales Executive,4.0,Married,6209.0,11693,1.0,Y,No,15,3.0,3,80,2,10.0,4.0,4.0,10.0,7,0,8
45.0,No,Travel_Frequently,364.0,Research & Development,25,3,Medical,1,1306,2.0,Female,83,3,5,Manager,2.0,Single,16536.0,13035,3.0,Y,No,22,4.0,3,80,0,22.0,4.0,3.0,0.0,0,0,0
39.0,No,Travel_Rarely,412.0,Research & Development,13,4,Medical,1,1307,3.0,Female,94,2,4,Manager,2.0,Divorced,16536.0,17334,6.0,Y,Yes,13,3.0,4,80,2,21.0,4.0,3.0,19.0,9,15,2
58.0,No,Travel_Rarely,848.0,Research & Development,23,4,Life Sciences,1,1308,1.0,Male,88,3,1,Research Scientist,3.0,Divorced,2372.0,26076,1.0,Y,No,12,3.0,4,80,2,2.0,3.0,3.0,2.0,2,2,2
32.0,Yes,Travel_Rarely,1089.0,Research & Development,7,2,Life Sciences,1,1309,4.0,Male,79,3,2,Laboratory Technician,3.0,Married,4883.0,22845,1.0,Y,No,18,3.0,1,80,1,10.0,3.0,3.0,10.0,4,1,1
39.0,Yes,Travel_Rarely,360.0,Research & Development,23,3,Medical,1,1310,3.0,Male,93,3,1,Research Scientist,1.0,Single,3904.0,22154,0.0,Y,No,13,3.0,1,80,0,6.0,2.0,3.0,5.0,2,0,3
30.0,No,Travel_Rarely,1138.0,Research & Development,6,3,Technical Degree,1,1311,1.0,Female,48,2,2,Laboratory Technician,4.0,Married,4627.0,23631,0.0,Y,No,12,3.0,1,80,1,10.0,6.0,3.0,9.0,2,6,7
36.0,No,Travel_Rarely,325.0,Research & Development,10,4,Technical Degree,1,1312,4.0,Female,63,3,3,Healthcare Representative,3.0,Married,7094.0,5747,3.0,Y,No,12,3.0,1,80,0,10.0,0.0,3.0,7.0,7,1,7
46.0,No,Travel_Rarely,991.0,Human Resources,1,2,Life Sciences,1,1314,4.0,Female,44,3,1,Human Resources,1.0,Single,3423.0,22957,6.0,Y,No,12,3.0,3,80,0,10.0,3.0,4.0,7.0,6,5,7
28.0,No,Non-Travel,1476.0,Research & Development,1,3,Life Sciences,1,1315,3.0,Female,55,1,2,Laboratory Technician,4.0,Married,6674.0,16392,0.0,Y,No,11,3.0,1,80,3,10.0,6.0,3.0,9.0,8,7,5
50.0,No,Travel_Rarely,1322.0,Research & Development,28,3,Life Sciences,1,1317,4.0,Female,43,3,4,Research Director,1.0,Married,16536.0,22422,4.0,Y,Yes,11,3.0,2,80,0,25.0,2.0,3.0,3.0,2,1,2
40.0,Yes,Travel_Rarely,299.0,Sales,25,4,Marketing,1,1318,4.0,Male,57,2,3,Sales Executive,2.0,Single,9094.0,17235,2.0,Y,Yes,12,3.0,3,80,0,9.0,2.0,3.0,5.0,4,1,0
52.0,Yes,Travel_Rarely,1030.0,Sales,5,3,Life Sciences,1,1319,2.0,Male,64,3,3,Sales Executive,2.0,Single,8446.0,21534,9.0,Y,Yes,19,3.0,3,80,0,10.0,2.0,2.0,8.0,7,7,7
30.0,No,Travel_Rarely,634.0,Research & Development,17,4,Medical,1,1321,2.0,Female,95,3,3,Manager,1.0,Married,11916.0,25927,1.0,Y,Yes,23,4.0,4,80,2,9.0,2.0,3.0,9.0,1,0,8
39.0,No,Travel_Rarely,524.0,Research & Development,18,2,Life Sciences,1,1322,1.0,Male,32,3,2,Manufacturing Director,3.0,Single,4534.0,13352,0.0,Y,No,11,3.0,1,80,0,9.0,6.0,3.0,8.0,7,1,7
31.0,No,Non-Travel,587.0,Sales,2,4,Life Sciences,1,1324,4.0,Female,57,3,3,Sales Executive,3.0,Divorced,9852.0,8935,1.0,Y,Yes,19,3.0,1,80,1,10.0,5.0,2.0,10.0,8,9,6
41.0,No,Non-Travel,256.0,Sales,10,2,Medical,1,1329,3.0,Male,40,1,2,Sales Executive,2.0,Single,6151.0,22074,1.0,Y,No,13,3.0,1,80,0,19.0,4.0,3.0,19.0,2,11,9
31.0,Yes,Travel_Frequently,1060.0,Sales,1,3,Life Sciences,1,1331,4.0,Female,54,3,1,Sales Representative,2.0,Single,2302.0,8319,1.0,Y,Yes,11,3.0,1,80,0,3.0,2.0,4.0,3.0,2,2,2
44.0,Yes,Travel_Rarely,935.0,Research & Development,3,3,Life Sciences,1,1333,1.0,Male,89,3,1,Laboratory Technician,1.0,Married,2362.0,14669,4.0,Y,No,12,3.0,3,80,0,10.0,4.0,4.0,3.0,2,1,2
42.0,No,Non-Travel,495.0,Research & Development,2,1,Life Sciences,1,1334,3.0,Male,37,3,4,Manager,3.0,Married,16536.0,26582,0.0,Y,Yes,13,3.0,4,80,0,21.0,3.0,2.0,20.0,8,2,10
55.0,No,Travel_Rarely,282.0,Research & Development,2,2,Medical,1,1336,4.0,Female,58,1,5,Manager,3.0,Married,16536.0,6992,4.0,Y,No,14,3.0,4,80,1,23.0,5.0,3.0,19.0,9,9,11
56.0,No,Travel_Rarely,206.0,Human Resources,8,4,Life Sciences,1,1338,4.0,Male,99,3,5,Manager,2.0,Single,16536.0,4022,6.0,Y,No,14,3.0,1,80,0,28.5,4.0,3.0,7.0,3,7,7
40.0,No,Non-Travel,458.0,Research & Development,16,2,Life Sciences,1,1340,3.0,Male,74,3,1,Research Scientist,3.0,Divorced,3544.0,8532,9.0,Y,No,16,3.0,2,80,1,6.0,0.0,3.0,4.0,2,0,0
34.0,No,Travel_Rarely,943.0,Research & Development,9,3,Life Sciences,1,1344,4.0,Male,86,3,3,Healthcare Representative,4.0,Divorced,8500.0,5494,0.0,Y,No,11,3.0,4,80,1,10.0,0.0,2.0,9.0,7,1,6
40.0,No,Travel_Rarely,523.0,Research & Development,2,3,Life Sciences,1,1346,3.0,Male,98,3,2,Research Scientist,4.0,Single,4661.0,22455,1.0,Y,No,13,3.0,3,80,0,9.0,4.0,3.0,9.0,8,8,8
41.0,No,Travel_Frequently,1018.0,Sales,1,3,Marketing,1,1349,3.0,Female,66,3,2,Sales Executive,1.0,Divorced,4103.0,4297,0.0,Y,No,17,3.0,4,80,1,10.0,2.0,3.0,9.0,3,1,7
35.0,No,Travel_Frequently,482.0,Research & Development,4,4,Life Sciences,1,1350,3.0,Male,87,3,2,Research Scientist,3.0,Single,4249.0,2690,1.0,Y,Yes,11,3.0,2,80,0,9.0,3.0,3.0,9.0,6,1,1
51.0,No,Travel_Rarely,770.0,Human Resources,5,3,Life Sciences,1,1352,3.0,Male,84,3,4,Manager,2.0,Divorced,14026.0,17588,1.0,Y,Yes,11,3.0,2,80,1,28.5,2.0,3.0,31.0,9,0,10
38.0,No,Travel_Rarely,1009.0,Sales,2,2,Life Sciences,1,1355,2.0,Female,31,3,2,Sales Executive,1.0,Divorced,6893.0,19461,3.0,Y,No,15,3.0,4,80,1,11.0,3.0,3.0,7.0,7,1,7
34.0,No,Travel_Rarely,507.0,Sales,15,2,Medical,1,1356,3.0,Female,66,3,2,Sales Executive,1.0,Single,6125.0,23553,1.0,Y,No,12,3.0,4,80,0,10.0,6.0,4.0,10.0,8,9,6
25.0,No,Travel_Rarely,882.0,Research & Development,19,1,Medical,1,1358,4.0,Male,67,3,1,Laboratory Technician,4.0,Married,3669.0,9075,3.0,Y,No,11,3.0,3,80,3,7.0,6.0,2.0,3.0,2,1,2
58.0,Yes,Travel_Rarely,601.0,Research & Development,7,4,Medical,1,1360,3.0,Female,53,2,3,Manufacturing Director,1.0,Married,10008.0,12023,7.0,Y,Yes,14,3.0,4,80,0,28.5,0.0,2.0,10.0,9,5,9
40.0,No,Travel_Rarely,329.0,Research & Development,1,4,Life Sciences,1,1361,2.0,Male,88,3,1,Laboratory Technician,2.0,Married,2387.0,6762,3.0,Y,No,22,4.0,3,80,1,7.0,3.0,3.0,4.0,2,0,3
36.0,No,Travel_Frequently,607.0,Sales,7,3,Marketing,1,1362,1.0,Female,83,4,2,Sales Executive,1.0,Married,4639.0,2261,2.0,Y,No,16,3.0,4,80,1,17.0,2.0,2.0,15.0,7,6,13
48.0,No,Travel_Rarely,855.0,Research & Development,4,3,Life Sciences,1,1363,4.0,Male,54,3,3,Manufacturing Director,4.0,Single,7898.0,18706,1.0,Y,No,11,3.0,3,80,0,11.0,2.0,3.0,10.0,9,0,8
27.0,No,Travel_Rarely,1291.0,Sales,11,3,Medical,1,1364,3.0,Female,98,4,1,Sales Representative,4.0,Married,2534.0,6527,8.0,Y,No,14,3.0,2,80,1,5.0,4.0,3.0,1.0,0,0,0
51.0,No,Travel_Rarely,1405.0,Research & Development,11,2,Technical Degree,1,1367,4.0,Female,82,2,4,Manufacturing Director,2.0,Single,13142.0,24439,3.0,Y,No,16,3.0,2,80,0,28.5,1.0,2.0,5.0,2,0,3
18.0,No,Non-Travel,1124.0,Research & Development,1,3,Life Sciences,1,1368,4.0,Female,97,3,1,Laboratory Technician,4.0,Single,1611.0,19305,1.0,Y,No,15,3.0,3,80,0,1.0,5.0,4.0,0.0,0,0,0
35.0,No,Travel_Rarely,817.0,Research & Development,1,3,Medical,1,1369,4.0,Female,60,2,2,Laboratory Technician,4.0,Married,5363.0,10846,0.0,Y,No,12,3.0,2,80,1,10.0,0.0,3.0,9.0,7,0,0
27.0,No,Travel_Frequently,793.0,Sales,2,1,Life Sciences,1,1371,4.0,Male,43,1,2,Sales Executive,4.0,Single,5071.0,20392,3.0,Y,No,20,4.0,2,80,0,8.0,3.0,3.0,6.0,2,0,0
55.0,Yes,Travel_Rarely,267.0,Sales,13,4,Marketing,1,1372,1.0,Male,85,4,4,Sales Executive,3.0,Single,13695.0,9277,6.0,Y,Yes,17,3.0,3,80,0,24.0,2.0,2.0,19.0,7,3,8
56.0,No,Travel_Rarely,1369.0,Research & Development,23,3,Life Sciences,1,1373,4.0,Male,68,3,4,Manufacturing Director,2.0,Married,13402.0,18235,4.0,Y,Yes,12,3.0,1,80,1,28.5,0.0,3.0,19.0,16,15,9
34.0,No,Non-Travel,999.0,Research & Development,26,1,Technical Degree,1,1374,1.0,Female,92,2,1,Research Scientist,3.0,Divorced,2029.0,15891,1.0,Y,No,20,4.0,3,80,3,5.0,2.0,3.0,5.0,4,0,0
40.0,No,Travel_Rarely,1202.0,Research & Development,2,1,Medical,1,1375,2.0,Female,89,4,2,Healthcare Representative,3.0,Divorced,6377.0,13888,5.0,Y,No,20,4.0,2,80,3,15.0,0.0,3.0,12.0,11,11,8
34.0,No,Travel_Rarely,285.0,Research & Development,29,3,Medical,1,1377,2.0,Male,86,3,2,Laboratory Technician,3.0,Married,5429.0,17491,4.0,Y,No,13,3.0,1,80,2,10.0,1.0,3.0,8.0,7,7,7
31.0,Yes,Travel_Frequently,703.0,Sales,2,3,Life Sciences,1,1379,3.0,Female,90,2,1,Sales Representative,4.0,Single,2785.0,11882,7.0,Y,No,14,3.0,3,80,0,3.0,3.0,4.0,1.0,0,0,0
35.0,Yes,Travel_Frequently,662.0,Sales,18,4,Marketing,1,1380,4.0,Female,67,3,2,Sales Executive,3.0,Married,4614.0,23288,0.0,Y,Yes,18,3.0,3,80,1,5.0,0.0,2.0,4.0,2,3,2
38.0,No,Travel_Frequently,693.0,Research & Development,7,3,Life Sciences,1,1382,4.0,Male,57,4,1,Research Scientist,3.0,Divorced,2610.0,15748,1.0,Y,No,11,3.0,4,80,3,4.0,2.0,3.0,4.0,2,0,3
34.0,No,Travel_Rarely,404.0,Research & Development,2,4,Technical Degree,1,1383,3.0,Female,98,3,2,Healthcare Representative,4.0,Single,6687.0,6163,1.0,Y,No,11,3.0,4,80,0,14.0,2.0,4.0,14.0,11,4,11
28.0,No,Travel_Rarely,736.0,Sales,26,3,Life Sciences,1,1387,3.0,Male,48,2,2,Sales Executive,1.0,Married,4724.0,24232,1.0,Y,No,11,3.0,3,80,1,5.0,0.0,3.0,5.0,3,0,4
31.0,Yes,Travel_Rarely,330.0,Research & Development,22,4,Medical,1,1389,4.0,Male,98,3,2,Manufacturing Director,3.0,Married,6179.0,21057,1.0,Y,Yes,15,3.0,4,80,2,10.0,3.0,2.0,10.0,2,6,7
39.0,No,Travel_Rarely,1498.0,Sales,21,4,Life Sciences,1,1390,1.0,Male,44,2,2,Sales Executive,4.0,Married,6120.0,3567,3.0,Y,Yes,12,3.0,4,80,2,8.0,2.0,4.0,5.0,4,1,4
51.0,No,Travel_Frequently,541.0,Sales,2,3,Marketing,1,1391,2.0,Male,52,3,3,Sales Executive,2.0,Married,10596.0,15395,2.0,Y,No,11,3.0,2,80,0,14.0,5.0,3.0,4.0,2,3,2
41.0,No,Travel_Frequently,1200.0,Research & Development,22,3,Life Sciences,1,1392,4.0,Female,75,3,2,Research Scientist,4.0,Divorced,5467.0,13953,3.0,Y,Yes,14,3.0,1,80,2,12.0,4.0,2.0,6.0,2,3,3
37.0,No,Travel_Rarely,1439.0,Research & Development,4,1,Life Sciences,1,1394,3.0,Male,54,3,1,Research Scientist,3.0,Married,2996.0,5182,7.0,Y,Yes,15,3.0,4,80,0,8.0,2.0,3.0,6.0,4,1,3
33.0,No,Travel_Frequently,1111.0,Sales,5,1,Life Sciences,1,1395,2.0,Male,61,3,2,Sales Executive,4.0,Married,9998.0,19293,6.0,Y,No,13,3.0,1,80,0,8.0,2.0,4.0,5.0,4,1,2
32.0,No,Travel_Rarely,499.0,Sales,2,1,Marketing,1,1396,3.0,Male,36,3,2,Sales Executive,2.0,Married,4078.0,20497,0.0,Y,Yes,13,3.0,1,80,3,4.0,3.0,2.0,3.0,2,1,2
39.0,No,Non-Travel,1485.0,Research & Development,25,2,Life Sciences,1,1397,3.0,Male,71,3,3,Healthcare Representative,3.0,Married,10920.0,3449,3.0,Y,No,21,4.0,2,80,1,13.0,2.0,3.0,6.0,4,0,5
25.0,No,Travel_Rarely,1372.0,Sales,18,1,Life Sciences,1,1399,1.0,Male,93,4,2,Sales Executive,3.0,Married,6232.0,12477,2.0,Y,No,11,3.0,2,80,0,6.0,3.0,2.0,3.0,2,1,2
52.0,No,Travel_Frequently,322.0,Research & Development,28,2,Medical,1,1401,4.0,Female,59,4,4,Manufacturing Director,3.0,Married,13247.0,9731,2.0,Y,Yes,11,3.0,2,80,1,24.0,3.0,2.0,5.0,3,0,2
43.0,No,Travel_Rarely,930.0,Research & Development,6,3,Medical,1,1402,1.0,Female,73,2,2,Research Scientist,3.0,Single,4081.0,20003,1.0,Y,Yes,14,3.0,1,80,0,20.0,3.0,1.0,20.0,7,1,8
27.0,No,Travel_Rarely,205.0,Sales,10,3,Marketing,1,1403,4.0,Female,98,2,2,Sales Executive,4.0,Married,5769.0,7100,1.0,Y,Yes,11,3.0,4,80,0,6.0,3.0,3.0,6.0,2,4,4
27.0,Yes,Travel_Rarely,135.0,Research & Development,17,4,Life Sciences,1,1405,4.0,Female,51,3,1,Research Scientist,3.0,Single,2394.0,25681,1.0,Y,Yes,13,3.0,4,80,0,8.0,2.0,3.0,8.0,2,7,7
26.0,No,Travel_Rarely,683.0,Research & Development,2,1,Medical,1,1407,1.0,Male,36,2,1,Research Scientist,4.0,Single,3904.0,4050,0.0,Y,No,12,3.0,4,80,0,5.0,2.0,3.0,4.0,3,1,1
42.0,No,Travel_Rarely,1147.0,Human Resources,10,3,Human Resources,1,1408,3.0,Female,31,3,4,Manager,1.0,Married,16536.0,16616,0.0,Y,No,14,3.0,3,80,1,21.0,5.0,3.0,20.0,7,0,9
52.0,No,Travel_Rarely,258.0,Research & Development,8,4,Other,1,1409,3.0,Female,54,3,1,Laboratory Technician,1.0,Married,2950.0,17363,9.0,Y,No,13,3.0,3,80,0,12.0,2.0,1.0,5.0,4,0,4
37.0,No,Travel_Rarely,1462.0,Research & Development,11,3,Medical,1,1411,1.0,Female,94,3,1,Laboratory Technician,3.0,Single,3629.0,19106,4.0,Y,No,18,3.0,1,80,0,8.0,6.0,3.0,3.0,2,0,2
35.0,No,Travel_Frequently,200.0,Research & Development,18,2,Life Sciences,1,1412,3.0,Male,60,3,3,Manufacturing Director,4.0,Single,9362.0,19944,2.0,Y,No,11,3.0,3,80,0,10.0,2.0,3.0,2.0,2,2,2
25.0,No,Travel_Rarely,949.0,Research & Development,1,3,Technical Degree,1,1415,1.0,Male,81,3,1,Laboratory Technician,4.0,Married,3229.0,4910,4.0,Y,No,11,3.0,2,80,1,7.0,2.0,2.0,3.0,2,0,2
26.0,No,Travel_Rarely,652.0,Research & Development,7,3,Other,1,1417,3.0,Male,100,4,1,Laboratory Technician,1.0,Single,3578.0,23577,0.0,Y,No,12,3.0,4,80,0,8.0,2.0,3.0,7.0,7,0,7
29.0,No,Travel_Rarely,332.0,Human Resources,17,3,Other,1,1419,2.0,Male,51,2,3,Human Resources,1.0,Single,7988.0,9769,1.0,Y,No,13,3.0,1,80,0,10.0,3.0,2.0,10.0,9,0,9
49.0,Yes,Travel_Frequently,1475.0,Research & Development,28,2,Life Sciences,1,1420,1.0,Male,97,2,2,Laboratory Technician,1.0,Single,4284.0,22710,3.0,Y,No,20,4.0,1,80,0,20.0,2.0,3.0,4.0,3,1,3
29.0,Yes,Travel_Frequently,337.0,Research & Development,14,1,Other,1,1421,3.0,Female,84,3,3,Healthcare Representative,4.0,Single,7553.0,22930,0.0,Y,Yes,12,3.0,1,80,0,9.0,1.0,3.0,8.0,7,7,7
54.0,No,Travel_Rarely,971.0,Research & Development,1,3,Medical,1,1422,4.0,Female,54,3,4,Research Director,4.0,Single,16536.0,5652,6.0,Y,No,19,3.0,4,80,0,28.5,3.0,2.0,20.0,7,12,7
58.0,No,Travel_Rarely,1055.0,Research & Development,1,3,Medical,1,1423,4.0,Female,76,3,5,Research Director,1.0,Married,16536.0,22456,3.0,Y,Yes,21,4.0,3,80,1,28.5,3.0,3.0,9.0,8,1,5
55.0,No,Travel_Rarely,1136.0,Research & Development,1,4,Medical,1,1424,2.0,Male,81,4,4,Research Director,4.0,Divorced,14732.0,12414,2.0,Y,No,13,3.0,4,80,2,28.5,4.0,4.0,7.0,7,0,0
36.0,No,Travel_Rarely,1174.0,Sales,3,4,Marketing,1,1425,1.0,Female,99,3,2,Sales Executive,2.0,Single,9278.0,20763,3.0,Y,Yes,16,3.0,4,80,0,15.0,3.0,3.0,5.0,4,0,1
31.0,Yes,Travel_Frequently,667.0,Sales,1,4,Life Sciences,1,1427,2.0,Female,50,1,1,Sales Representative,3.0,Single,1359.0,16154,1.0,Y,No,12,3.0,2,80,0,1.0,3.0,3.0,1.0,0,0,0
30.0,No,Travel_Rarely,855.0,Sales,7,4,Marketing,1,1428,4.0,Female,73,3,2,Sales Executive,1.0,Divorced,4779.0,12761,7.0,Y,No,14,3.0,2,80,2,8.0,3.0,3.0,3.0,2,0,2
31.0,No,Travel_Rarely,182.0,Research & Development,8,5,Life Sciences,1,1430,1.0,Female,93,3,4,Research Director,2.0,Single,16422.0,8847,3.0,Y,No,11,3.0,3,80,0,9.0,3.0,4.0,3.0,2,1,0
34.0,No,Travel_Frequently,560.0,Research & Development,1,4,Other,1,1431,4.0,Male,91,3,1,Research Scientist,1.0,Divorced,2996.0,20284,5.0,Y,No,14,3.0,3,80,2,10.0,2.0,3.0,4.0,3,1,3
31.0,Yes,Travel_Rarely,202.0,Research & Development,8,3,Life Sciences,1,1433,1.0,Female,34,2,1,Research Scientist,2.0,Single,1338.72,22262,1.0,Y,No,12,3.0,3,80,0,1.0,3.0,4.0,1.0,0,0,0
27.0,No,Travel_Rarely,1377.0,Research & Development,11,1,Life Sciences,1,1434,2.0,Male,91,3,1,Laboratory Technician,1.0,Married,2099.0,7679,0.0,Y,No,14,3.0,2,80,0,6.0,3.0,4.0,5.0,0,1,4
36.0,No,Travel_Rarely,172.0,Research & Development,4,4,Life Sciences,1,1435,1.0,Male,37,2,2,Laboratory Technician,4.0,Single,5810.0,22604,1.0,Y,No,16,3.0,3,80,0,10.0,2.0,2.0,10.0,4,1,8
36.0,No,Travel_Rarely,329.0,Sales,16,4,Marketing,1,1436,3.0,Female,98,2,2,Sales Executive,1.0,Married,5647.0,13494,4.0,Y,No,13,3.0,1,80,2,11.0,3.0,2.0,3.0,2,0,2
47.0,No,Travel_Rarely,465.0,Research & Development,1,3,Technical Degree,1,1438,1.0,Male,74,3,1,Research Scientist,4.0,Married,3420.0,10205,7.0,Y,No,12,3.0,3,80,1,17.0,2.0,2.0,6.0,5,1,2
25.0,Yes,Travel_Rarely,383.0,Sales,9,2,Life Sciences,1,1439,1.0,Male,68,2,1,Sales Representative,1.0,Married,4400.0,15182,3.0,Y,No,12,3.0,1,80,0,6.0,2.0,3.0,3.0,2,2,2
37.0,No,Non-Travel,1413.0,Research & Development,5,2,Technical Degree,1,1440,3.0,Male,84,4,1,Laboratory Technician,3.0,Single,3500.0,25470,0.0,Y,No,14,3.0,1,80,0,7.0,2.0,1.0,6.0,5,1,3
56.0,No,Travel_Rarely,1255.0,Research & Development,1,2,Life Sciences,1,1441,1.0,Female,90,3,1,Research Scientist,1.0,Married,2066.0,10494,2.0,Y,No,22,4.0,4,80,1,5.0,3.0,4.0,3.0,2,1,0
47.0,No,Travel_Rarely,359.0,Research & Development,2,4,Medical,1,1443,1.0,Female,82,3,4,Research Director,3.0,Married,16536.0,26703,3.0,Y,No,19,3.0,2,80,2,26.0,2.0,4.0,20.0,17,5,6
24.0,No,Travel_Rarely,1476.0,Sales,4,1,Medical,1,1445,4.0,Female,42,3,2,Sales Executive,3.0,Married,4162.0,15211,1.0,Y,Yes,12,3.0,3,80,2,5.0,3.0,3.0,5.0,4,0,3
